[2025-05-28T17:21:13.570849200] Restart Game
[2025-05-28T17:21:21.107225600] Initializing game with board size: 10
[2025-05-28T17:21:25.078296100] Random magic element chosen: ICE
[2025-05-28T17:21:25.237901800] Random magic element chosen: ICE
[2025-05-28T17:21:25.248311600] Random magic element chosen: LIGHTNING
[2025-05-28T17:21:25.248814400] Random magic element chosen: ICE
[2025-05-28T17:21:25.248814400] Random magic element chosen: FIRE
[2025-05-28T17:21:25.252014400] Random magic element chosen: LIGHTNING
[2025-05-28T17:21:25.252014400] Random magic element chosen: FIRE
[2025-05-28T17:21:25.252511900] Random magic element chosen: FIRE
[2025-05-28T17:21:25.252511900] Random magic element chosen: ACID
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (1, 2) = 13
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (1, 3) = 12
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (1, 4) = 11
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (1, 5) = 10
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (1, 7) = 8
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (1, 8) = 9
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (1, 9) = 10
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (2, 0) = 14
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (0, 0) = 16
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (0, 1) = 15
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (0, 2) = 14
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (0, 3) = 13
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (0, 6) = 10
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (0, 7) = 9
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (0, 9) = 11
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (1, 1) = 14
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (1, 2) = 13
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (1, 3) = 12
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (1, 4) = 11
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (1, 5) = 10
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (1, 7) = 8
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (1, 8) = 9
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (1, 9) = 10
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (2, 0) = 14
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (2, 1) = 13
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (2, 3) = 11
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (2, 5) = 9
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (2, 7) = 7
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (2, 8) = 8
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (3, 0) = 13
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (3, 1) = 12
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (3, 3) = 10
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (3, 4) = 9
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (3, 6) = 7
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (3, 7) = 6
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (4, 0) = 12
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (4, 1) = 11
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (4, 2) = 10
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (4, 4) = 8
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (4, 5) = 7
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (4, 6) = 6
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (4, 7) = 5
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (5, 2) = 9
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (5, 3) = 8
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (5, 4) = 7
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (5, 5) = 6
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (5, 9) = 6
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (6, 1) = 9
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (6, 2) = 8
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (6, 3) = 7
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (6, 7) = 3
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (7, 2) = 7
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (7, 3) = 6
[2025-05-28T17:21:47.167393300] Calculated distance between (9, 7) and (7, 4) = 5
[2025-05-28T17:21:47.168405900] Calculated distance between (9, 7) and (7, 7) = 2
[2025-05-28T17:21:47.191039] Calculated distance between (9, 7) and (8, 1) = 7
[2025-05-28T17:21:47.191039] Calculated distance between (9, 7) and (8, 2) = 6
[2025-05-28T17:21:47.191039] Calculated distance between (9, 7) and (8, 4) = 4
[2025-05-28T17:21:47.191039] Calculated distance between (9, 7) and (8, 6) = 2
[2025-05-28T17:21:47.213202] Calculated distance between (9, 7) and (8, 7) = 1
[2025-05-28T17:21:47.218076800] Calculated distance between (9, 7) and (8, 8) = 2
[2025-05-28T17:21:47.221075200] Calculated distance between (9, 7) and (8, 9) = 3
[2025-05-28T17:21:47.221075200] Calculated distance between (9, 7) and (9, 1) = 6
[2025-05-28T17:21:47.221075200] Calculated distance between (9, 7) and (9, 3) = 4
[2025-05-28T17:21:47.221075200] Calculated distance between (9, 7) and (9, 4) = 3
[2025-05-28T17:21:47.221075200] Calculated distance between (9, 7) and (9, 5) = 2
[2025-05-28T17:21:47.231338900] Calculated distance between (9, 7) and (9, 6) = 1
[2025-05-28T17:21:47.246779100] Calculated distance between (9, 7) and (8, 6) = 2
[2025-05-28T17:21:47.254047500] Calculated distance between (9, 7) and (9, 9) = 2
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (0, 0) = 16
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (0, 1) = 15
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (0, 2) = 14
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (0, 3) = 13
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (0, 6) = 10
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (0, 7) = 9
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (0, 9) = 11
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (1, 1) = 14
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (1, 2) = 13
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (1, 3) = 12
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (1, 4) = 11
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (1, 5) = 10
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (1, 7) = 8
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (1, 8) = 9
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (1, 9) = 10
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (2, 0) = 14
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (2, 1) = 13
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (2, 3) = 11
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (2, 5) = 9
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (2, 7) = 7
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (2, 8) = 8
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (3, 0) = 13
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (3, 1) = 12
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (3, 3) = 10
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (3, 4) = 9
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (3, 6) = 7
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (3, 7) = 6
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (4, 0) = 12
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (4, 1) = 11
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (4, 2) = 10
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (4, 4) = 8
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (4, 5) = 7
[2025-05-28T17:21:52.414395] Calculated distance between (9, 7) and (4, 6) = 6
[2025-05-28T17:21:52.414891400] Calculated distance between (9, 7) and (4, 7) = 5
[2025-05-28T17:21:52.414891400] Calculated distance between (9, 7) and (5, 2) = 9
[2025-05-28T17:21:52.414891400] Calculated distance between (9, 7) and (5, 3) = 8
[2025-05-28T17:21:52.414891400] Calculated distance between (9, 7) and (5, 4) = 7
[2025-05-28T17:21:52.414891400] Calculated distance between (9, 7) and (5, 5) = 6
[2025-05-28T17:21:52.414891400] Calculated distance between (9, 7) and (5, 9) = 6
[2025-05-28T17:21:52.414891400] Calculated distance between (9, 7) and (6, 1) = 9
[2025-05-28T17:21:52.414891400] Calculated distance between (9, 7) and (6, 2) = 8
[2025-05-28T17:21:52.414891400] Calculated distance between (9, 7) and (6, 3) = 7
[2025-05-28T17:21:52.414891400] Calculated distance between (9, 7) and (6, 7) = 3
[2025-05-28T17:21:52.414891400] Calculated distance between (9, 7) and (7, 2) = 7
[2025-05-28T17:21:52.414891400] Calculated distance between (9, 7) and (7, 3) = 6
[2025-05-28T17:21:52.414891400] Calculated distance between (9, 7) and (7, 4) = 5
[2025-05-28T17:21:52.415134200] Calculated distance between (9, 7) and (7, 7) = 2
[2025-05-28T17:21:52.450392200] Calculated distance between (9, 7) and (8, 1) = 7
[2025-05-28T17:21:52.450392200] Calculated distance between (9, 7) and (8, 2) = 6
[2025-05-28T17:21:52.450392200] Calculated distance between (9, 7) and (8, 4) = 4
[2025-05-28T17:21:52.450392200] Calculated distance between (9, 7) and (8, 6) = 2
[2025-05-28T17:21:52.453644] Calculated distance between (9, 7) and (8, 7) = 1
[2025-05-28T17:21:52.455797300] Calculated distance between (9, 7) and (8, 8) = 2
[2025-05-28T17:21:52.459279800] Calculated distance between (9, 7) and (8, 9) = 3
[2025-05-28T17:21:52.459279800] Calculated distance between (9, 7) and (9, 1) = 6
[2025-05-28T17:21:52.459279800] Calculated distance between (9, 7) and (9, 3) = 4
[2025-05-28T17:21:52.459279800] Calculated distance between (9, 7) and (9, 4) = 3
[2025-05-28T17:21:52.459279800] Calculated distance between (9, 7) and (9, 5) = 2
[2025-05-28T17:21:52.477437] Calculated distance between (9, 7) and (9, 6) = 1
[2025-05-28T17:21:52.510347500] Calculated distance between (9, 7) and (9, 9) = 2
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (9, 5) = 2
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (0, 0) = 16
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (0, 1) = 15
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (0, 2) = 14
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (0, 3) = 13
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (0, 6) = 10
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (0, 7) = 9
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (0, 9) = 11
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (1, 1) = 14
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (1, 2) = 13
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (1, 3) = 12
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (1, 4) = 11
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (1, 5) = 10
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (1, 7) = 8
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (1, 8) = 9
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (1, 9) = 10
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (2, 0) = 14
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (2, 1) = 13
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (2, 3) = 11
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (2, 5) = 9
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (2, 7) = 7
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (2, 8) = 8
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (3, 0) = 13
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (3, 1) = 12
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (3, 3) = 10
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (3, 4) = 9
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (3, 6) = 7
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (3, 7) = 6
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (4, 0) = 12
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (4, 1) = 11
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (4, 2) = 10
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (4, 4) = 8
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (4, 5) = 7
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (4, 6) = 6
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (4, 7) = 5
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (5, 2) = 9
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (5, 3) = 8
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (5, 4) = 7
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (5, 5) = 6
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (5, 9) = 6
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (6, 1) = 9
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (6, 2) = 8
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (6, 3) = 7
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (6, 7) = 3
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (7, 2) = 7
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (7, 3) = 6
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (7, 4) = 5
[2025-05-28T17:21:52.844490400] Calculated distance between (9, 7) and (7, 7) = 2
[2025-05-28T17:21:52.852473300] Calculated distance between (9, 7) and (8, 1) = 7
[2025-05-28T17:21:52.852473300] Calculated distance between (9, 7) and (8, 2) = 6
[2025-05-28T17:21:52.852473300] Calculated distance between (9, 7) and (8, 4) = 4
[2025-05-28T17:21:52.852473300] Calculated distance between (9, 7) and (8, 6) = 2
[2025-05-28T17:21:52.855449800] Calculated distance between (9, 7) and (8, 7) = 1
[2025-05-28T17:21:52.858444] Calculated distance between (9, 7) and (8, 8) = 2
[2025-05-28T17:21:52.861188] Calculated distance between (9, 7) and (8, 9) = 3
[2025-05-28T17:21:52.861188] Calculated distance between (9, 7) and (9, 1) = 6
[2025-05-28T17:21:52.861188] Calculated distance between (9, 7) and (9, 3) = 4
[2025-05-28T17:21:52.861188] Calculated distance between (9, 7) and (9, 4) = 3
[2025-05-28T17:21:52.861188] Calculated distance between (9, 7) and (9, 6) = 1
[2025-05-28T17:21:52.861188] Calculated distance between (9, 7) and (9, 6) = 1
[2025-05-28T17:21:52.880896600] Calculated distance between (9, 7) and (9, 9) = 2
[2025-05-28T17:21:54.098996500] Calculated distance between (9, 7) and (9, 6) = 1
[2025-05-28T17:21:57.908615400] Calculated distance between (9, 7) and (0, 0) = 16
[2025-05-28T17:21:57.909050500] Calculated distance between (9, 7) and (0, 1) = 15
[2025-05-28T17:21:57.909050500] Calculated distance between (9, 7) and (0, 2) = 14
[2025-05-28T17:21:57.909050500] Calculated distance between (9, 7) and (0, 3) = 13
[2025-05-28T17:21:57.909050500] Calculated distance between (9, 7) and (0, 6) = 10
[2025-05-28T17:21:57.909050500] Calculated distance between (9, 7) and (0, 7) = 9
[2025-05-28T17:21:57.909050500] Calculated distance between (9, 7) and (0, 9) = 11
[2025-05-28T17:21:57.909050500] Calculated distance between (9, 7) and (1, 1) = 14
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (1, 2) = 13
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (1, 3) = 12
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (1, 4) = 11
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (1, 5) = 10
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (1, 7) = 8
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (1, 8) = 9
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (1, 9) = 10
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (2, 0) = 14
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (2, 1) = 13
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (2, 3) = 11
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (2, 5) = 9
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (2, 7) = 7
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (2, 8) = 8
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (3, 0) = 13
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (3, 1) = 12
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (3, 3) = 10
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (3, 4) = 9
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (3, 6) = 7
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (3, 7) = 6
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (4, 0) = 12
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (4, 1) = 11
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (4, 2) = 10
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (4, 4) = 8
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (4, 5) = 7
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (4, 6) = 6
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (4, 7) = 5
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (5, 2) = 9
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (5, 3) = 8
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (5, 4) = 7
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (5, 5) = 6
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (5, 9) = 6
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (6, 1) = 9
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (6, 2) = 8
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (6, 3) = 7
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (6, 7) = 3
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (7, 2) = 7
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (7, 3) = 6
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (7, 4) = 5
[2025-05-28T17:21:57.909179300] Calculated distance between (9, 7) and (7, 7) = 2
[2025-05-28T17:21:57.945978900] Calculated distance between (9, 7) and (8, 1) = 7
[2025-05-28T17:21:57.945978900] Calculated distance between (9, 7) and (8, 2) = 6
[2025-05-28T17:21:57.945978900] Calculated distance between (9, 7) and (8, 4) = 4
[2025-05-28T17:21:57.945978900] Calculated distance between (9, 7) and (8, 6) = 2
[2025-05-28T17:21:57.952977] Calculated distance between (9, 7) and (8, 7) = 1
[2025-05-28T17:21:57.958017500] Calculated distance between (9, 7) and (8, 8) = 2
[2025-05-28T17:21:57.961774200] Calculated distance between (9, 7) and (8, 9) = 3
[2025-05-28T17:21:57.961774200] Calculated distance between (9, 7) and (9, 1) = 6
[2025-05-28T17:21:57.962263400] Calculated distance between (9, 7) and (9, 3) = 4
[2025-05-28T17:21:57.962263400] Calculated distance between (9, 7) and (9, 4) = 3
[2025-05-28T17:21:57.962263400] Calculated distance between (9, 7) and (9, 6) = 1
[2025-05-28T17:21:57.962263400] Calculated distance between (9, 7) and (9, 6) = 1
[2025-05-28T17:21:58.010845900] Calculated distance between (9, 7) and (9, 9) = 2
[2025-05-28T17:22:01.431216900] Calculated distance between (9, 6) and (0, 0) = 15
[2025-05-28T17:22:01.431216900] Calculated distance between (9, 6) and (0, 1) = 14
[2025-05-28T17:22:01.431216900] Calculated distance between (9, 6) and (0, 2) = 13
[2025-05-28T17:22:01.431216900] Calculated distance between (9, 6) and (0, 3) = 12
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (0, 6) = 9
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (0, 7) = 10
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (0, 9) = 12
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (1, 1) = 13
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (1, 2) = 12
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (1, 3) = 11
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (1, 4) = 10
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (1, 5) = 9
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (1, 7) = 9
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (1, 8) = 10
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (1, 9) = 11
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (2, 0) = 13
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (2, 1) = 12
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (2, 3) = 10
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (2, 5) = 8
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (2, 7) = 8
[2025-05-28T17:22:01.431707300] Calculated distance between (9, 6) and (2, 8) = 9
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (3, 0) = 12
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (3, 1) = 11
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (3, 3) = 9
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (3, 4) = 8
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (3, 6) = 6
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (3, 7) = 7
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (4, 0) = 11
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (4, 1) = 10
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (4, 2) = 9
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (4, 4) = 7
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (4, 5) = 6
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (4, 6) = 5
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (4, 7) = 6
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (5, 2) = 8
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (5, 3) = 7
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (5, 4) = 6
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (5, 5) = 5
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (5, 9) = 7
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (6, 1) = 8
[2025-05-28T17:22:01.431893600] Calculated distance between (9, 6) and (6, 2) = 7
[2025-05-28T17:22:01.432072] Calculated distance between (9, 6) and (6, 3) = 6
[2025-05-28T17:22:01.432072] Calculated distance between (9, 6) and (6, 7) = 4
[2025-05-28T17:22:01.432072] Calculated distance between (9, 6) and (7, 2) = 6
[2025-05-28T17:22:01.432072] Calculated distance between (9, 6) and (7, 3) = 5
[2025-05-28T17:22:01.432072] Calculated distance between (9, 6) and (7, 4) = 4
[2025-05-28T17:22:01.432072] Calculated distance between (9, 6) and (7, 7) = 3
[2025-05-28T17:22:01.432072] Calculated distance between (9, 6) and (8, 1) = 6
[2025-05-28T17:22:01.432072] Calculated distance between (9, 6) and (8, 2) = 5
[2025-05-28T17:22:01.432072] Calculated distance between (9, 6) and (8, 4) = 3
[2025-05-28T17:22:01.432072] Calculated distance between (9, 6) and (8, 6) = 1
[2025-05-28T17:22:01.445534700] Calculated distance between (9, 6) and (8, 7) = 2
[2025-05-28T17:22:01.451376400] Calculated distance between (9, 6) and (8, 8) = 3
[2025-05-28T17:22:01.451376400] Calculated distance between (9, 6) and (8, 9) = 4
[2025-05-28T17:22:01.451875900] Calculated distance between (9, 6) and (9, 1) = 5
[2025-05-28T17:22:01.451875900] Calculated distance between (9, 6) and (9, 3) = 3
[2025-05-28T17:22:01.451875900] Calculated distance between (9, 6) and (9, 4) = 2
[2025-05-28T17:22:01.489675800] Calculated distance between (9, 6) and (9, 9) = 3
[2025-05-28T17:22:01.489675800] Calculated distance between (9, 6) and (2, 1) = 12
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (2, 3) = 10
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (2, 5) = 8
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (2, 7) = 8
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (2, 8) = 9
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (3, 0) = 12
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (3, 1) = 11
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (3, 3) = 9
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (3, 4) = 8
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (3, 6) = 6
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (3, 7) = 7
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (4, 0) = 11
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (4, 1) = 10
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (4, 2) = 9
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (4, 4) = 7
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (4, 5) = 6
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (4, 6) = 5
